Endpoint Name,Site,Last Logged In User,OS Username,Group,Tags,Domain,Account,Console Visible IP,Agent Version,Serial Number,Subscribed On,Device Type,Model Name,OS,OS Version,Architecture,Memory,CPU Count,CPU Type,Core Count,Management Connectivity,Network Status,Update Status,Scan Status,Last Reported IP,Pending Uninstall,Disk Encryption,Agent UUID,Agent ID,Customer Identifier,Console Migration Status,Operational State,Operational State Expiration,Last Reboot Date,Installer Type,Reboot Required due to Threat,User Action Required,Remote Profiling State,Remote Profiling Expiration,Storage Type,Storage Name,Cloud Account,Cloud Location,Cloud Network,Cloud Image,Cloud Tags,Cloud Instance Size,Cloud Instance ID,Cloud Security Group,Cluster Name,K8s Type,K8s Version,Agent Namespace,Agent Pod Name,K8s Node Name,K8s Node Labels,Is Uninstalled,Decommissioned at
SW222040032WS,국내 법인,sunghyuncho,N/A,PC Group,EV설계팀 : 조성현,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,4CE215CZRW,2023-02-28 8:05,desktop,HP - HP Z8 G4 Workstation,Windows,"Windows 10 Pro,19045",64 bit,64 GB,16,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Feb 28, 2023 08:43:19 AM )",192.9.214.227,No,Off,ed8ac2bccf2044b7a66fc007874b282d,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:55,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT074,국내 법인,minjun.sung,N/A,PC Group,재경1팀 : 성민준,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KRFY98CT6A0007,2023-02-28 8:46,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TDA/400SDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,12,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:30:31 AM )",192.9.207.92,No,Off,c99e52274e104eea8acd0699be073a08,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-13 2:49,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-BP-NT027,국내 법인,dongguk.hwang,N/A,PC Group,원가2팀 : 황동국,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30000X,2023-02-28 9:01,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19042",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Feb 28, 2023 09:56:43 AM )",192.9.36.163,No,Off,cc44f6e811ea401e8f3cc94cfe61cd16,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:27,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-DT104,국내 법인,jwj,N/A,PC Group,금형기술팀 : 정원재,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KF1X98CM4B001F,2023-02-28 9:08,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T7A/400S7A",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,4,Offline,Connected,Up to date,"Completed( Mar 01, 2023 11:27:16 PM )",192.9.21.48,No,Off,3dde3cb2d2a649dd9864f9ced98eee11,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:45,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT177,국내 법인,smallhd,N/A,PC Group,금형기술팀 : 박희대,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT40006YB,2023-02-28 9:14,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 11:28:36 PM )",192.9.21.73,No,Off,1478ccf87f764930938e250d512ceb43,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:58,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT076,국내 법인,troyma,N/A,PC Group,생산기술2팀 : 장태광,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,44WM9FBNA00006,2023-02-28 11:16,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Feb 28, 2023 12:53:58 PM )",192.9.228.177,No,Off,fa8eb221088747a488559523673b77ab,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:37,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-QS-NT059,국내 법인,doyeon.park,N/A,PC Group,신차품질1팀 : 박도연,SWHITECH,SW Hitech,14.99.121.134,22.2.5.806,0YNN91IKC00040,2023-02-28 12:22,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,18362",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 03, 2023 03:09:16 AM )",192.168.100.104,No,Off,f976d0a79f4e422e979458f3950479ea,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-26 1:47,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT162,국내 법인,ikgyuson,N/A,PC Group,글로벌개발팀 : 손익규,SWHITECH,SW Hitech,201.163.12.214,22.2.5.806,KPV799YT30003HJ,2023-02-28 15:55,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Feb 28, 2023 04:36:33 PM )",192.10.47.139,No,Off,5a183966b77a4dd18ba8aa55cbe5a3f1,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-10 18:58,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT170,국내 법인,leavingu,N/A,PC Group,개발1팀 : 윤중옥,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT300043F,2023-02-28 18:47,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Feb 28, 2023 08:33:04 PM )",192.9.21.61,No,Off,64005c42b8014dd2a78e886cdbcb0f3a,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:34,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT041,국내 법인,kyeoungmin.jang,N/A,PC Group,개발1팀 : 장경민,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91IKC00010,2023-02-28 23:24,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 01, 2023 08:45:48 AM )",192.9.21.67,No,Off,d21385fee6f448409c0f02b13320ae84,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:44,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT217,국내 법인,daunjeong,N/A,PC Group,생산기술2팀 : 정다운,SWHITECH,SW Hitech,211.210.19.153,22.2.5.806,KPV799YRC00008,2023-03-01 2:42,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 01, 2023 03:25:11 AM )",192.168.166.33,No,Off,35317d6514774e188ddd97ef52154c6b,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 6:40,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWABM-N02,국내 법인,comcom1221,N/A,PC Group,아산물류관리팀 : 박영주,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KPV799YR9001XH,2023-03-01 22:31,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 01, 2023 11:11:00 PM )",192.9.193.132,No,Off,48bce4986c7249bcb12e7ba9ab716608,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:52,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAQA-N07,국내 법인,dongchul.kwak,N/A,PC Group,아산품질보증팀 : 곽동철,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KPV799YR9001YP,2023-03-01 22:46,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 01, 2023 11:29:34 PM )",192.9.193.177,No,Off,7f3ca1e00a0c4b98ab541395eb106e20,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 21:51,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT007,국내 법인,leedh0368,N/A,PC Group,코일센타팀 : 이동하,SWHITECH,SW Hitech,119.198.7.50,22.2.5.806,KN2S99YR300029,2023-03-01 22:47,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:28:04 AM )",192.10.1.123,No,Off,a953c87833824838bcfbf8d9b2ce7f36,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:39,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW222050009DT,국내 법인,dahye.kwon,N/A,PC Group,공용PC : 서창 5층,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,JLHR98CF5B000F,2023-03-01 23:11,desktop,"SAMSUNG ELECTRONICS CO., LTD. - Samsung DeskTop System",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,4,Online,Connected,Up to date,"Completed( Mar 01, 2023 11:56:04 PM )",192.9.35.135,No,Off,2e12430f88db4efa8321926326928995,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-23 23:03,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT050,국내 법인,jinsu.bae,N/A,PC Group,개발1팀 : 배진수,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91IKC00049,2023-03-01 23:28,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:22:19 AM )",169.254.123.86,No,Off,8bbac6f8b4174db28f05ff1c9484e2ad,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 23:05,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW219010026NT,국내 법인,youngho.ko,N/A,PC Group,개발1팀 : 고영호,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91IKC00011,2023-03-01 23:35,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19045",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:25:13 AM )",192.9.21.20,No,Off,bf4faa8b721c438a9a9dd4bf4a63488d,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 22:37,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT178,국내 법인,sangoh.lee,N/A,PC Group,금형기술팀 : 이상오,SWHITECH,SW Hitech,125.138.209.116,22.2.5.806,KPV799YT30008VB,2023-03-01 23:46,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 12:25:08 AM )",192.168.0.222,No,Off,f2fb27c0f65046bc881cf3ea820583f2,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 6:23,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-JIF-DT021,국내 법인,admin,N/A,PC Group,공용PC : 지사공장,SWHITECH,SW Hitech,59.18.106.202,22.2.5.806,KF1X98CM4A000H,2023-03-02 0:07,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T7A/400S7A",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,4,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:28:57 AM )",10.226.234.3,No,Off,58d6c0b43c1e4bbe9db727589c6b96a8,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-26 1:18,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-OF-DT009,국내 법인,kangbs,N/A,PC Group,임원 : 강봉실,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KM0B98CR4A005N,2023-03-02 0:24,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TCA/400SCA",Windows,"Windows 10 Pro,19041",64 bit,8 GB,12,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,12,Offline,Connected,Up to date,"Completed( Mar 02, 2023 12:32:50 AM )",192.9.207.30,No,Off,554e064a0b384bcf980cf00294097694,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 2:34,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT130,국내 법인,kwangjinkim,N/A,PC Group,자재지원2팀 : 김광진,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YRC0000A,2023-03-02 0:25,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:53:38 AM )",192.9.36.100,No,Off,f08451d241f54f4d938bec2a54d591e6,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:29,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-IN-NT065,국내 법인,jihye.bae,N/A,PC Group,인사노무팀 : 배지혜,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT30004PT,2023-03-02 0:25,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 12:51:50 AM )",192.9.31.104,No,Off,ebef45eecac74b7c82269fe19879355f,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:29,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAJA-N06,국내 법인,chinsu,N/A,PC Group,아산자재지원팀 : 김진수,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KPV799YR9001X6,2023-03-02 0:25,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:08:04 AM )",192.9.204.82,No,Off,337ebb00c2bd4303b5cb7daea550e724,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 21:36,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT025,국내 법인,jazzocici,N/A,PC Group,보전기술팀 : 김태훈,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30000R,2023-03-02 0:26,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:36:22 AM )",192.9.35.90,No,Off,7519fed4a6074a6e989d1fd624c423f0,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:27,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT064,국내 법인,jinwoo.hwang,N/A,PC Group,글로벌개발팀 : 황진우,SWHITECH,SW Hitech,59.22.114.33,22.2.5.806,0YNN91IKC00045,2023-03-02 0:27,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 02:40:11 PM )",192.168.0.5,No,Off,5bdde6dd02ab4b7cb058bfd603cec756,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-23 22:48,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-IN-NT016,국내 법인,hyunjunlee,N/A,PC Group,총무팀 : 이현준,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,44WM9FBR100018,2023-03-02 0:27,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:02:37 AM )",192.9.31.40,No,Off,33398069d74d4446afe2b9429ff7e791,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:34,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT139,국내 법인,syh0621,N/A,PC Group,자재지원1팀 : 심윤하,SWHITECH,SW Hitech,1.252.128.173,22.2.5.806,KPV799YT90001CX,2023-03-02 0:29,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 01:56:45 AM )",192.168.35.131,No,Off,f109ad137c3e44a08e03d8c6048602bd,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-26 1:49,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAPT-N10,국내 법인,ljj,N/A,PC Group,아산생산기술팀 : 이종준,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KPV799YT90002NA,2023-03-02 0:29,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:44:15 PM )",192.9.204.144,No,Off,817753ec0ff243d5a8d6c6eb6c075023,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 23:03,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-RND-DT003,국내 법인,KSNAM,N/A,PC Group,신뢰성연구팀 : 남기성,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,JTZC98CH6A003R,2023-03-02 0:30,desktop,"SAMSUNG ELECTRONICS CO., LTD. - PMASB09A Samsung DeskTop",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,4,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:17:18 AM )",192.9.206.142,No,Off,087fbed2f8f2416fa02840e4780de85d,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-26 0:10,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-BP-NT045,국내 법인,kht0731,N/A,PC Group,원가1팀 : 김형태,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30000S,2023-03-02 0:31,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19042",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:40:03 AM )",192.9.36.177,No,Off,602b9e9dad3147cf9c1d635c63c4955c,1.63E+18,N/A,N/A,Disabled by SentinelOne,N/A,2023-04-25 22:35,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-RND-NT068,국내 법인,sunbinlee,N/A,PC Group,신뢰성연구팀 : 이선빈,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YRC0005N,2023-03-02 0:32,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:02:21 AM )",192.9.206.207,No,Off,40a6121e874042f29e49462c007f5186,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:34,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT069,국내 법인,jhahn,N/A,PC Group,개발1팀 : 안중헌,SWHITECH,SW Hitech,61.80.120.189,22.2.5.806,1CT191GMA00006,2023-03-02 0:32,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XBE/350XBE",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:22:37 AM )",192.168.11.59,No,Off,852fc2907a814bfba057d37dedcd4460,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-26 0:55,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-BP-NT052,국내 법인,siestavenice,N/A,PC Group,업무개선팀 : 유재욱,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,44WM9FBNC00024,2023-03-02 0:33,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:19:30 AM )",192.9.36.44,No,Off,0d6d38394ee84c8a8adbbf8c2e46afea,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:56,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT247,국내 법인,junyoungkim,N/A,PC Group,생산기술2팀 : 김준영,SWHITECH,SW Hitech,189.206.218.3,22.2.5.806,KPV799YT30004QX,2023-03-02 0:34,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 01:10:24 AM )",192.10.53.105,No,Off,1d7b5b406e04493685ef6afd06d5ba45,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 13:10,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
